2672,3745,982,2006-01-23,1000.0
2673,3746,3809,2006-01-23,0.0
2674,3747,2187,2006-01-23,230.58
2675,3749,280,2006-01-23,1000.0
2676,3750,4158,2006-01-23,200.0
2677,3751,360,2006-01-23,500.0
2678,3752,4562,2006-01-23,250.0
2679,3753,915,2006-01-23,0.0
2680,3754,2187,2006-01-23,300.0
2681,3755,2187,2006-01-23,230.58
2682,3756,2187,2006-01-23,230.58
2683,3757,4562,2006-01-23,750.0
2684,3758,915,2006-01-23,250.0
2685,3759,2187,2006-01-23,5000.0
2686,3761,3777,2006-01-23,250.0
2687,3762,603,2006-01-23,100.0
2688,3763,5727,2006-01-23,400.0
2689,3764,650,2006-01-23,125.0
2690,3765,2741,2006-01-23,500.0
2691,3766,4845,2006-01-23,1000.0
2692,3767,3777,2006-01-23,500.0
2693,3768,650,2006-01-23,200.0
2694,3769,1051,2006-01-23,500.0
2695,3770,915,2006-01-23,250.0
2696,3771,915,2006-01-23,250.0
2697,3772,4422,2006-01-23,300.0
2698,3773,3755,2004-06-28,500.0
2699,3774,6020,2004-06-28,1000.0
2700,3775,1712,2004-06-28,500.0
